% 1. Title: Premiership Data 2013 Season

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'LadbrooksHomeWinOdds' numeric
@attribute 'LadbrooksDrawOdds' numeric
@attribute 'LadbrooksAwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'class' { D,H,A }
@data
Portsmouth,Newcastle,0,0,0,0,10,6,6,3,12,12,4,4,1,2,0,0,2.8,3.25,2.4,2.75,3.2,2.25,2.62,3.1,2.37,D
Sunderland,WestHam,1,1,1,0,16,6,8,3,12,15,5,3,1,5,0,0,2.5,3.2,2.75,2.5,3.2,2.5,2.5,3.1,2.5,D
Arsenal,Birmingham,1,0,0,0,16,2,13,2,13,17,11,4,0,1,0,1,1.33,4.5,9.5,1.29,4.33,9,1.28,4.33,8.5,H
AstonVilla,Middlesbrough,2,3,0,1,13,13,6,10,17,10,6,5,4,1,0,0,2.1,3.25,3.4,2.1,3.2,3,2.1,3,3.2,A
Liverpool,Chelsea,1,4,1,2,11,7,5,5,15,17,4,2,1,3,0,0,3.25,3,2.3,3,3.2,2.1,3.1,3,2.15,A
ManCity,Everton,2,0,0,0,14,5,5,4,16,10,4,2,1,0,0,0,1.83,3.3,4.33,1.8,3.2,4,1.72,3.25,4.2,H
Wigan,Bolton,2,1,0,0,16,13,9,4,11,14,4,8,0,2,0,0,2.6,3.2,2.62,2.6,3.2,2.38,2.6,3.1,2.4,H
Chelsea,Bolton,5,1,0,1,17,4,8,2,10,17,5,3,2,2,0,1,1.28,4.5,13,1.17,5.5,12,1.25,4.5,10,H
Liverpool,Blackburn,1,0,0,0,19,4,5,1,8,22,9,2,0,3,0,1,1.61,3.4,6,1.53,3.5,5.5,1.57,3.3,5.5,H
Middlesbrough,Portsmouth,1,1,0,0,14,9,7,4,12,12,6,3,2,3,0,0,1.72,3.3,4.5,1.57,3.25,5.5,1.66,3.1,5,D
Sunderland,ManUnited,1,3,0,1,11,15,6,9,12,10,4,5,3,1,0,0,7.5,3.6,1.5,7,3.75,1.4,7.5,3.6,1.4,A
Tottenham,Everton,2,0,0,0,7,8,5,4,13,9,5,8,0,2,0,0,1.61,3.4,6,1.62,3.25,5,1.57,3.3,5.5,H
WestBrom,Arsenal,2,1,1,1,5,14,4,10,23,10,3,6,1,2,0,0,6,3.4,1.61,6,3.75,1.44,6,3.4,1.5,H
Wigan,Newcastle,1,0,1,0,12,11,6,7,15,20,6,5,2,3,1,0,2.6,3.25,2.6,2.5,3.2,2.5,2.62,2.9,2.5,H
Birmingham,AstonVilla,0,1,0,1,8,4,5,1,13,19,11,5,2,2,0,0,2.37,3.1,3,2.38,3,2.75,2.37,2.8,2.9,A
ManCity,WestHam,2,1,1,0,22,6,17,3,11,13,9,3,2,0,0,0,1.9,3.25,4,1.8,3.2,4,1.9,2.87,4,H
Charlton,Fulham,1,1,0,1,14,13,3,1,19,19,6,1,2,3,0,0,1.83,3.25,4.5,1.67,3.25,4.5,1.72,3.2,4.33,D
Arsenal,ManCity,1,0,0,0,4,7,2,4,24,17,4,3,3,5,0,0,1.5,3.75,7,1.5,3.4,6,1.44,3.25,8,H
AstonVilla,Wigan,0,2,0,1,16,6,5,6,12,13,9,5,0,0,0,0,2,3.2,3.75,1.83,3.2,3.75,1.9,3.1,3.6,A
Blackburn,Birmingham,2,0,0,0,11,3,5,2,22,17,3,9,0,3,0,0,2,3.2,3.75,1.8,3.2,4,2.05,3,3.3,H
Fulham,Liverpool,2,0,1,0,6,14,3,6,9,14,3,8,0,2,0,0,3.5,3.2,2.1,3.5,3.2,1.91,3.2,3,2.1,H
ManUnited,Tottenham,1,1,1,0,13,9,9,7,15,12,7,8,2,3,0,0,1.61,3.4,6,1.5,3.25,6.5,1.5,3.4,6,D
Portsmouth,Charlton,1,2,1,0,15,11,6,7,10,15,6,5,2,3,0,0,2.6,3.25,2.6,2.75,3.2,2.25,2.6,3.1,2.4,A
Bolton,WestBrom,2,0,0,0,19,2,12,1,13,16,10,1,2,2,0,0,1.72,3.4,5,1.62,3.25,5,1.7,3.2,4.5,H
Everton,Chelsea,1,1,1,0,4,24,4,12,14,14,3,11,2,2,0,0,9,4.33,1.36,8,4,1.33,8.5,4.2,1.3,D
Newcastle,Sunderland,3,2,2,2,12,10,9,5,12,13,5,3,2,2,0,0,1.66,3.4,5.5,1.67,3.25,4.5,1.61,3.1,5.5,H
WestHam,Middlesbrough,2,1,0,0,15,19,8,9,11,9,4,7,1,2,0,0,2.37,3.25,2.87,2.2,3.2,2.8,2.2,3.2,2.8,H
Birmingham,Everton,0,1,0,1,18,11,8,6,11,15,8,6,0,1,0,0,2.3,3.25,3,2.1,3.2,3,2.2,3,3,A
Charlton,Bolton,0,1,0,0,7,11,4,7,11,13,4,2,1,0,0,0,2.1,3.2,3.5,2.2,3.2,2.8,2.1,3.1,3.1,A
Chelsea,Blackburn,4,2,2,2,19,6,10,4,12,19,5,2,1,5,0,0,1.22,5.5,13,1.17,5.5,12,1.16,5.5,12,H
Liverpool,WestHam,2,0,1,0,17,4,9,2,15,13,10,5,2,0,0,0,1.57,3.5,6.5,1.57,3.25,5.5,1.5,3.4,6,H
Middlesbrough,ManUnited,4,1,3,0,7,13,4,8,14,22,2,6,1,4,0,0,4.5,3.3,1.8,4.5,3.25,1.67,4.33,3.2,1.72,H
Sunderland,Portsmouth,1,4,1,0,5,5,2,5,11,9,11,2,0,1,0,0,2.25,3.2,3.1,2.2,3.2,2.8,2.3,3.1,2.75,A
Tottenham,Arsenal,1,1,1,0,11,10,3,7,18,13,6,1,4,2,0,0,2.8,3.1,2.5,2.75,3,2.38,2.75,2.9,2.4,D
Wigan,Fulham,1,0,0,0,12,7,6,1,11,7,6,3,1,1,0,0,2.1,3.2,3.5,1.91,3.2,3.5,1.9,3.1,3.6,H
WestBrom,Newcastle,0,3,0,0,8,11,4,8,9,14,9,4,0,1,0,0,3,3.25,2.3,2.75,3.2,2.25,2.75,3.1,2.3,A
ManCity,AstonVilla,3,1,2,0,13,11,5,5,17,10,2,6,1,1,0,0,1.83,3.25,4.5,1.73,3.2,4.33,1.83,3,4,H
Arsenal,Sunderland,3,1,2,0,12,1,9,1,11,13,4,6,0,1,0,0,1.2,6,13,1.22,5,10,1.14,6,12,H
AstonVilla,Liverpool,0,2,0,0,6,10,2,6,16,11,3,5,2,2,0,0,3.2,3.25,2.2,2.75,3.2,2.25,3,2.87,2.25,A
Blackburn,Charlton,4,1,2,1,9,10,3,9,9,15,7,9,0,2,0,0,2.3,3.1,3.1,2.2,3.2,2.8,2.4,3.1,2.6,H
Fulham,ManCity,2,1,2,1,9,4,5,2,10,16,4,2,1,3,0,0,2.5,3.2,2.75,2.38,3.2,2.6,2.4,3.1,2.6,H
Newcastle,Birmingham,1,0,0,0,10,9,5,3,20,18,3,2,3,2,0,0,1.61,3.4,6,1.5,3.4,6,1.53,3.5,5.5,H
Portsmouth,Wigan,0,2,0,0,7,7,4,5,11,13,5,8,1,2,0,0,2.3,3.25,3,2.25,3.2,2.75,2.2,3.1,2.87,A
WestHam,WestBrom,1,0,0,0,10,10,6,6,15,12,8,5,2,0,0,0,1.83,3.3,4.33,1.67,3.25,4.5,1.7,3.3,4.33,H
Everton,Middlesbrough,1,0,1,0,12,17,8,9,21,16,9,3,2,1,0,0,2.5,3.2,2.75,2.38,3.2,2.6,2.5,3.1,2.5,H
ManUnited,Chelsea,1,0,1,0,10,21,5,11,19,14,5,9,3,4,0,0,3.25,3.2,2.2,2.75,3.2,2.25,3.1,3,2.15,H
Bolton,Tottenham,1,0,1,0,9,9,8,7,13,9,6,5,0,1,0,0,2.4,3.25,2.62,2.25,3.2,2.75,2.5,2.9,2.62,H
Charlton,ManUnited,1,3,0,1,18,13,11,7,13,11,4,3,0,2,0,0,4,3.25,1.9,4,3.2,1.8,4.33,3.2,1.72,A
Chelsea,Newcastle,3,0,0,0,12,3,4,2,12,13,3,5,2,1,0,0,1.33,4.5,9.5,1.29,4.33,9,1.33,4,8,H
Liverpool,Portsmouth,3,0,2,0,15,7,11,5,7,8,7,6,1,1,0,0,1.4,4,9,1.4,3.75,7,1.36,3.75,8,H
ManCity,Blackburn,0,0,0,0,12,5,4,4,7,15,4,4,2,4,0,0,1.9,3.25,4,1.91,3.2,3.5,1.83,3.2,3.75,D
Sunderland,AstonVilla,1,3,0,0,8,16,6,11,10,13,6,5,2,1,0,0,2.5,3.2,2.75,2.5,3.2,2.5,2.62,3.1,2.37,A
WestBrom,Everton,4,0,1,0,11,11,8,6,11,9,4,8,0,0,0,0,2.5,3.2,2.75,2.75,3.2,2.25,2.62,2.9,2.5,H
Wigan,Arsenal,2,3,2,3,11,13,5,8,16,17,2,2,3,3,0,0,4.5,3.3,1.8,3.75,3.25,1.8,4,3,1.83,A
Middlesbrough,Fulham,3,2,0,1,20,9,11,6,9,16,9,4,0,1,0,0,1.9,3.25,4,1.8,3.2,4,1.83,3,4,H
Tottenham,WestHam,1,1,1,0,15,8,8,4,16,13,9,7,3,1,0,0,1.66,3.4,5.5,1.67,3.25,4.5,1.61,3.3,5,D
Arsenal,Blackburn,3,0,2,0,13,15,10,9,9,15,9,10,1,2,0,0,1.36,4.33,9,1.3,4,9.5,1.28,4.5,8,H
AstonVilla,Charlton,1,0,0,0,16,5,10,3,9,12,10,3,2,2,0,0,2.25,3.2,3.1,2.2,3.25,2.75,2.2,3.1,2.87,H
ManCity,Liverpool,0,1,0,0,3,8,1,6,13,13,6,4,0,2,0,0,2.8,3.1,2.5,2.6,3.2,2.38,2.62,2.9,2.5,A
Portsmouth,Chelsea,0,2,0,1,6,12,2,6,22,7,2,1,5,1,0,0,9,4.33,1.36,8,4,1.33,9,4.2,1.28,A
Sunderland,Birmingham,0,1,0,0,4,10,3,7,7,10,6,2,0,0,0,0,2.5,3.2,2.75,2.38,3.2,2.6,2.62,3.1,2.37,A
Wigan,Tottenham,1,2,0,1,11,7,3,5,14,17,6,5,0,2,0,0,2.75,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,A
Everton,Newcastle,1,0,0,0,14,16,9,10,19,19,12,8,1,5,0,0,2.5,3.2,2.75,2.5,3.2,2.5,2.62,3.1,2.37,H
Fulham,Bolton,2,1,2,0,10,5,7,3,17,18,3,6,2,7,0,0,2.37,3.25,2.87,2.4,3.25,2.5,2.4,3.1,2.6,H
Middlesbrough,WestBrom,2,2,1,1,13,9,8,6,15,13,6,5,1,1,0,0,1.72,3.4,5,1.62,3.5,4.5,1.66,3.3,4.5,D
WestHam,ManUnited,1,2,1,0,10,16,3,10,15,7,4,5,2,3,0,0,5,3.3,1.72,4.5,3.5,1.62,4.5,3.3,1.66,A
Sunderland,Liverpool,0,2,0,2,8,15,4,11,15,10,3,3,0,2,0,1,7,3.75,1.5,6.5,3.6,1.44,6.5,3.6,1.44,A
Blackburn,Everton,0,2,0,2,15,8,7,5,8,18,7,5,1,1,1,0,2,3.2,3.75,1.8,3.2,4,1.95,3.1,3.5,A
Bolton,Arsenal,2,0,2,0,10,8,9,3,16,15,9,3,1,2,0,0,4.33,3.3,1.83,3.75,3.2,1.83,4.2,3.25,1.72,H
Chelsea,Middlesbrough,1,0,0,0,17,10,9,5,15,14,6,4,0,0,0,0,1.25,5,13,1.2,5,11,1.28,4.2,9,H
Liverpool,Wigan,3,0,2,0,16,10,12,6,16,15,11,6,1,2,0,0,1.53,3.5,7,1.5,3.4,6,1.44,3.6,6.5,H
ManUnited,Portsmouth,3,0,1,0,19,8,12,4,9,16,11,4,0,1,0,0,1.2,5.5,17,1.17,5.5,12,1.22,5,9.5,H
Newcastle,AstonVilla,1,1,1,0,8,9,2,6,17,15,6,4,1,2,0,0,1.72,3.4,5,1.73,3.2,4.33,1.66,3.3,4.5,D
Tottenham,Sunderland,3,2,1,1,14,5,8,2,8,19,12,0,0,2,0,0,1.33,4.33,10,1.29,4.33,9,1.3,4.33,8,H
WestBrom,Fulham,0,0,0,0,5,8,4,1,8,15,1,3,1,3,0,1,2.37,3.2,2.9,2.5,3.2,2.5,2.37,3.1,2.62,D
Charlton,ManCity,2,5,1,2,10,17,4,9,20,14,8,4,2,3,0,0,2.4,3.2,2.87,2.2,3.25,2.75,2.3,3.1,2.75,A
Birmingham,WestHam,1,2,1,2,14,10,6,4,12,5,11,8,1,1,0,0,2.3,3.25,3,2.2,3.2,2.8,2.25,3.1,2.8,A
Birmingham,Fulham,1,0,0,0,11,7,7,3,12,10,2,2,0,0,0,0,2.3,3.25,3,2.1,3.2,3,2.2,3.1,2.87,H
Blackburn,WestHam,3,2,0,1,14,6,5,3,13,14,4,1,3,6,0,0,2,3.2,3.75,1.8,3.2,4,1.95,3.1,3.5,H
Bolton,AstonVilla,1,1,0,0,13,6,7,3,16,22,6,3,2,4,0,0,1.83,3.3,4.33,1.62,3.25,5,1.8,3.1,4,D
Charlton,Sunderland,2,0,1,0,14,14,8,6,11,16,3,6,0,2,0,0,1.66,3.4,5.5,1.62,3.5,4.5,1.66,3.1,5,H
Chelsea,Wigan,1,0,0,0,11,4,8,1,16,10,5,1,1,1,0,0,1.2,5.5,17,1.14,6,12,1.14,5.5,15,H
Liverpool,Middlesbrough,2,0,0,0,23,6,13,3,10,18,11,2,1,2,0,1,1.57,3.6,6,1.44,3.6,6.5,1.57,3.1,6,H
Newcastle,Arsenal,1,0,0,0,8,6,4,3,23,13,5,4,2,1,0,1,4,3.25,1.9,4,3.4,1.73,3.75,3.2,1.83,H
WestBrom,ManCity,2,0,1,0,11,8,4,2,17,13,4,6,1,4,0,1,2.8,3.25,2.4,2.75,3.2,2.25,2.87,3,2.25,H
ManUnited,Everton,1,1,1,1,21,7,12,5,12,11,9,0,1,2,0,0,1.3,4.5,12,1.3,4.33,8,1.28,4,10,D
Tottenham,Portsmouth,3,1,0,1,16,8,9,5,6,19,6,3,0,0,0,0,1.44,4,7.5,1.33,4,8,1.4,3.5,8,H
Everton,WestHam,1,2,1,1,12,7,3,2,10,11,4,9,2,1,0,0,2.1,3.2,3.5,1.91,3.2,3.5,2.1,3.2,3,A
ManUnited,Wigan,4,0,2,0,12,15,9,7,12,6,7,7,1,1,0,0,1.3,4.5,11,1.29,4.33,9,1.25,4.5,10,H
AstonVilla,ManUnited,0,2,0,1,11,17,7,10,19,16,2,6,1,0,0,0,5.5,3.4,1.66,4.33,3.2,1.73,4.5,3.1,1.72,A
Everton,Bolton,0,4,0,1,13,7,10,5,13,15,10,0,2,2,0,0,2.37,3.25,2.87,2.25,3,2.88,2.25,3.2,2.75,A
Fulham,Blackburn,2,1,1,0,8,10,5,4,12,13,8,12,4,4,0,0,2.3,3.25,3,2.2,3.2,2.8,2.15,3,3.1,H
ManCity,Birmingham,4,1,3,0,17,6,9,2,19,12,7,5,2,2,0,1,1.8,3.2,5,1.73,3.2,4.33,1.8,2.9,4.5,H
Portsmouth,WestBrom,1,0,0,0,5,4,4,2,15,7,6,8,1,1,0,0,2.2,3.2,3.25,2.2,3.2,2.8,2.1,3,3.2,H
WestHam,Newcastle,2,4,1,2,11,10,7,7,9,16,3,2,3,3,0,0,2.5,3.2,2.75,2.25,3.2,2.75,2.3,3.1,2.75,A
Wigan,Charlton,3,0,1,0,18,5,12,2,8,8,12,3,0,1,0,0,2.3,3.25,3,2.1,3.2,3,2.15,3.2,2.9,H
Arsenal,Chelsea,0,2,0,1,7,11,5,8,13,18,5,5,3,4,0,0,2.87,3.1,2.5,2.6,3,2.5,3,2.87,2.25,A
Middlesbrough,Tottenham,3,3,2,1,11,8,8,5,17,13,14,4,2,3,0,0,2.5,3.2,2.75,2.25,3.2,2.75,2.37,3.1,2.62,D
AstonVilla,Everton,4,0,1,0,12,10,7,5,12,11,4,9,0,0,0,0,2.1,3.2,3.5,2.1,3,3.2,2.1,2.87,3.3,H
Charlton,Arsenal,0,1,0,0,8,18,0,11,16,10,4,10,3,2,1,0,5,3.4,1.72,4,3.4,1.73,5.5,3.3,1.57,A
Chelsea,Fulham,3,2,2,1,15,9,11,4,16,16,10,4,1,3,0,0,1.2,5.5,17,1.17,5.5,12,1.16,5.5,12,H
Liverpool,Newcastle,2,0,2,0,21,2,11,2,9,13,7,4,1,0,0,1,1.66,3.4,5.5,1.57,3.5,5,1.57,3.3,5.5,H
ManUnited,WestBrom,3,0,2,0,17,5,9,3,13,6,8,2,1,0,0,0,1.22,5.5,13,1.2,5,11,1.16,5,15,H
Middlesbrough,Blackburn,0,2,0,1,8,7,5,4,14,16,2,3,4,2,0,0,2,3.2,3.75,2.1,3.2,3,2.05,3.1,3.2,A
Portsmouth,WestHam,1,1,1,0,11,14,9,4,14,10,6,5,3,1,1,0,2.37,3.2,2.9,2.38,3.2,2.6,2.3,3.1,2.75,D
Sunderland,Bolton,0,0,0,0,11,8,7,1,16,12,1,4,1,3,0,0,4,3.25,1.9,4.33,3.2,1.73,4,3.1,1.8,D
Tottenham,Birmingham,2,0,0,0,9,7,4,4,19,17,9,8,4,1,0,1,1.5,3.75,7,1.36,3.75,8,1.5,3.4,6,H
Wigan,ManCity,4,3,3,1,10,21,5,14,8,9,2,9,0,0,0,0,2.4,3.2,2.87,2.25,3.2,2.75,2.3,3.2,2.62,H
Arsenal,Portsmouth,4,0,4,0,6,6,4,4,12,13,3,1,0,1,0,0,1.22,5.5,13,1.25,4.5,10,1.22,5,9.5,H
Birmingham,ManUnited,2,2,1,1,11,11,5,5,13,13,4,4,0,0,0,0,7.5,4.33,1.4,6,3.75,1.44,6.5,3.6,1.44,D
Everton,Liverpool,1,3,1,2,10,12,6,5,23,20,5,2,4,2,2,0,5,3.4,1.72,4.33,3.2,1.73,4.5,3.1,1.72,A
Fulham,AstonVilla,3,3,2,1,6,9,3,4,13,12,6,10,0,4,0,0,2.1,3.25,3.4,2,3.2,3.2,2,3.1,3.3,D
ManCity,Chelsea,0,1,0,0,5,11,2,4,20,12,1,4,1,1,0,0,6,3.6,1.57,6,3.75,1.44,5.5,3.5,1.53,A
WestBrom,Tottenham,2,0,1,0,6,7,5,7,16,12,4,3,0,0,0,0,3.4,3.25,2.1,3,3.2,2.1,3.1,3.1,2.1,H
WestHam,Wigan,0,2,0,2,4,8,1,4,14,15,5,3,1,1,0,0,2.1,3.25,3.4,2.1,3.2,3,2.05,3.2,3.1,A
AstonVilla,Arsenal,0,0,0,0,11,10,5,3,19,11,10,1,1,1,0,0,5.5,3.6,1.61,4.5,3.5,1.62,4.5,3.3,1.66,D
Charlton,WestHam,2,0,1,0,14,8,7,3,15,8,6,13,1,0,0,0,2.2,3.25,3.2,2.25,3.2,2.75,2.15,3.1,3,H
Chelsea,Birmingham,2,0,2,0,12,9,8,3,11,8,5,4,1,0,0,0,1.14,7,17,1.12,6.5,13,1.14,5.5,15,H
Liverpool,WestBrom,1,0,0,0,27,4,13,0,8,12,10,1,0,0,0,0,1.22,5.5,13,1.22,5,10,1.25,4.5,10,H
ManUnited,Bolton,4,1,2,1,18,4,9,2,9,22,7,1,2,5,0,0,1.4,4.33,7.5,1.5,3.25,6.5,1.36,3.75,8,H
Middlesbrough,ManCity,0,0,0,0,12,8,4,3,6,12,4,7,0,1,0,0,2.25,3.25,3.1,2.2,3.25,2.75,2.25,3.2,2.75,D
Portsmouth,Fulham,1,0,1,0,17,9,7,4,14,7,8,8,1,2,0,0,2.4,3.2,2.87,2.25,3.2,2.75,2.15,3.2,2.9,H
Sunderland,Everton,0,1,0,0,13,9,6,5,6,7,8,5,1,1,0,0,2.6,3.25,2.6,2.6,3.2,2.38,2.5,3.1,2.5,A
Tottenham,Newcastle,2,0,1,0,13,9,3,4,13,11,5,3,0,1,0,0,2,3.2,3.75,1.73,3.2,4.33,1.72,3.25,4.2,H
Wigan,Blackburn,0,3,0,1,9,13,4,7,9,13,2,7,1,1,0,0,2.2,3.2,3.25,1.91,3.2,3.5,2.15,3.1,3,A
Birmingham,Wigan,2,0,2,0,8,6,4,2,9,16,8,3,1,2,0,0,2.4,3.2,2.87,2.38,3.2,2.6,2.4,3.1,2.6,H
Blackburn,Portsmouth,2,1,2,1,12,8,7,4,11,12,4,6,1,4,0,0,1.66,3.4,5.5,1.57,3.5,5,1.61,3.3,5,H
Bolton,Liverpool,2,2,1,0,12,15,7,7,16,14,3,5,2,3,0,0,3.75,3.2,2,3.2,3.2,2,3.3,3.1,2,D
Everton,Charlton,3,1,2,1,13,11,6,4,13,14,5,2,0,2,0,0,2.3,3.25,3,2.2,3.25,2.75,2.3,3.1,2.75,H
Fulham,Sunderland,2,1,1,1,12,10,9,7,9,14,6,6,2,2,0,1,1.57,3.5,6.5,1.57,3.5,5,1.57,3.3,5.5,H
Newcastle,Middlesbrough,2,2,1,0,10,8,5,3,14,13,5,2,0,2,0,0,2.1,3.1,3.6,1.91,3.2,3.5,1.9,3,3.75,D
WestBrom,AstonVilla,1,2,0,0,9,13,5,7,9,13,7,6,2,3,0,0,2.5,3.2,2.75,2.5,3.2,2.5,2.37,3,2.7,A
WestHam,Chelsea,1,3,0,1,6,17,3,10,10,11,2,5,1,3,0,0,9,4,1.4,8,4.5,1.29,8,3.75,1.36,A
Arsenal,ManUnited,0,0,0,0,8,16,5,6,17,13,6,9,2,3,0,0,2.62,3.1,2.75,2.25,3.2,2.75,2.5,3.1,2.5,D
ManCity,Tottenham,0,2,0,1,13,8,3,2,8,11,12,8,2,2,0,0,2.5,3.1,2.8,2.38,3.2,2.6,2.37,3.1,2.62,A
Arsenal,Middlesbrough,7,0,4,0,24,5,17,2,12,14,4,6,1,2,0,1,1.33,4.33,8,1.3,4.33,8,1.33,4,8,H
AstonVilla,WestHam,1,2,1,0,14,10,8,7,15,21,4,10,1,3,0,0,2,3.2,3.75,1.83,3.2,3.75,1.83,3.2,3.75,A
Blackburn,Bolton,0,0,0,0,18,3,3,1,21,16,11,1,2,5,0,1,2.1,3.25,3.4,2.1,3.2,3,2.15,3.1,3,D
Charlton,Birmingham,2,0,1,0,11,14,4,5,16,12,2,7,0,0,0,0,2,3.2,3.75,1.91,3.25,3.4,1.95,3,3.6,H
Fulham,Newcastle,1,0,0,0,12,6,5,4,9,13,5,10,0,2,0,0,2.37,3.25,2.87,2.2,3.25,2.75,2.05,3.2,3.1,H
Liverpool,Tottenham,1,0,0,0,16,6,12,2,8,12,10,7,0,1,0,1,1.66,3.4,5.5,1.67,3.25,4.5,1.61,3.3,5,H
ManCity,ManUnited,3,1,2,0,12,13,7,4,19,18,3,3,2,1,0,1,4.5,3.3,1.8,4,3.2,1.8,4.5,3.1,1.72,H
Portsmouth,Everton,0,1,0,1,14,9,8,3,21,13,4,8,2,2,0,0,2.2,3.25,3.2,2.2,3.2,2.8,2.1,3.1,3.1,A
Sunderland,Chelsea,1,2,1,1,10,21,7,13,13,8,4,3,1,2,0,1,17,5.5,1.2,12,5.5,1.17,15,5,1.16,A
Wigan,WestBrom,0,1,0,0,27,7,12,6,14,16,6,5,0,3,0,1,1.83,3.3,4.33,1.73,3.2,4.33,1.8,3,4.2,A
Birmingham,Portsmouth,5,0,2,0,9,10,6,4,11,23,7,2,1,1,0,0,2.1,3.2,3.5,2.1,3.2,3,2.05,3.1,3.2,H
Bolton,ManCity,2,0,2,0,11,9,6,2,8,17,4,5,2,2,0,0,2.25,3.2,3.1,2,3.2,3.2,2.2,3,3,H
Everton,Arsenal,1,0,1,0,9,14,3,5,19,17,5,6,4,2,0,1,5.5,3.5,1.66,4.33,3.2,1.73,4.5,3.2,1.7,H
Middlesbrough,Wigan,2,3,0,2,7,16,4,10,9,11,8,8,0,2,0,0,2.2,3.2,3.25,2.1,3.2,3,2.2,3.1,2.87,A
Newcastle,Blackburn,0,1,0,0,12,6,3,2,12,12,4,4,0,2,0,0,2.3,3.25,3,2.2,3.2,2.8,2.25,3.1,2.8,A
Tottenham,AstonVilla,0,0,0,0,21,4,13,1,10,15,9,2,0,2,0,1,1.61,3.4,6,1.67,3.25,4.5,1.66,3.3,4.5,D
WestBrom,Sunderland,0,1,0,0,10,7,5,2,13,16,6,2,0,3,0,0,1.72,3.4,5,1.62,3.25,5,1.61,3.3,5,A
Chelsea,Charlton,1,1,1,0,12,9,7,5,10,13,6,0,2,1,1,0,1.16,6.5,15,1.17,5.5,12,1.14,6,12,D
ManUnited,Liverpool,1,0,0,0,7,11,4,7,15,17,1,2,2,3,0,0,2.3,3.1,3.1,2.2,3,3,2.1,3,3.2,H
WestHam,Fulham,2,1,2,0,9,12,5,6,16,12,4,7,2,2,0,0,2.1,3.2,3.5,2,3.2,3.2,2.05,3,3.3,H
Charlton,WestBrom,0,0,0,0,12,12,9,6,8,18,3,5,2,4,1,0,1.83,3.3,4.33,1.73,3.2,4.33,1.7,3.2,4.5,D
Fulham,Tottenham,1,0,0,0,12,7,8,3,9,11,3,9,1,3,0,1,2.75,3.2,2.5,2.6,3.2,2.38,2.62,3.1,2.37,H
Sunderland,Middlesbrough,0,3,0,2,14,7,7,4,18,9,2,5,1,1,0,0,2.75,3.2,2.5,2.5,3.2,2.5,2.62,3.1,2.37,A
Wigan,Everton,1,1,1,1,14,8,6,6,15,15,5,5,1,1,1,1,2.25,3.1,3.2,2.1,3.2,3,2.15,3.1,3,D
Arsenal,WestHam,2,3,1,2,16,4,10,4,6,15,12,2,1,1,0,0,1.4,4.33,7.5,1.4,4,6.5,1.28,4.5,8,A
AstonVilla,Chelsea,1,1,0,1,6,11,2,5,6,15,5,4,1,3,0,0,7.5,4,1.44,7,3.5,1.44,7,3.75,1.4,D
Blackburn,ManUnited,4,3,3,1,7,12,4,6,23,17,2,2,3,3,0,1,4,3.25,1.9,4,3.2,1.8,4,3.1,1.8,H
Liverpool,Birmingham,1,1,0,0,24,3,10,2,13,12,11,3,0,0,0,1,1.3,4.5,12,1.29,4.33,9,1.28,4.5,8,D
ManCity,Newcastle,3,0,2,0,14,4,8,1,13,10,3,3,1,1,0,0,2.1,3.25,3.4,1.8,3.25,3.75,1.83,3.2,3.75,H
