% 1. Title: Premiership Data 2013 Season

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'LadbrooksHomeWinOdds' numeric
@attribute 'LadbrooksDrawOdds' numeric
@attribute 'LadbrooksAwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'class' { D,H,A }
@data
Newcastle,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,3.6,4.5,1.8,3.5,4.5,1.8,3.5,4.5,D
Wigan,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,4.75,1.36,8,4.5,1.4,7.5,4.75,1.4,D
Wolves,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.25,2.88,2.5,3.3,2.75,2.5,3.3,2.8,A
AstonVilla,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.2,3.4,1.91,4,3.3,1.95,4,3.4,1.91,A
ManCity,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.73,3.75,4.5,1.67,3.75,5,1.7,3.8,4.8,H
QPR,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7.5,4.33,1.44,7,4,1.5,7,4,1.5,A
Tottenham,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.36,4.75,9,1.4,4.5,8,1.4,4.75,7.5,H
Blackburn,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.4,3.5,2.1,3.3,3.5,2.1,3.6,3.3,A
Wolves,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.5,3.75,2.1,3.4,3.4,2.1,3.4,3.4,D
AstonVilla,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3.6,1.73,5,3.5,1.73,4.75,3.6,1.73,A
Everton,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.57,3.75,6.5,1.62,3.6,6,1.57,3.75,6,H
Fulham,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3.6,1.73,5.5,3.5,1.67,5,3.75,1.67,A
ManCity,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.22,6,15,1.22,6,12,1.22,6,12,H
Newcastle,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.5,3.75,1.83,3.5,4.33,1.91,3.4,4,A
QPR,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.3,2.88,2.25,3.4,3.1,2.38,3.3,2.9,A
Wigan,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,4,1.5,7,3.75,1.5,7,4,1.5,D
Tottenham,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.6,3.4,2.7,2.5,3.5,2.62,2.5,3.4,2.7,D
Bolton,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.4,2.8,2.25,3.3,2.8,2.38,3.4,2.88,A
Chelsea,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.3,5,12,1.29,4.6,9,1.3,5,11,D
Liverpool,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,5.5,13,1.3,4.5,10,1.25,5.5,12,D
ManUnited,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.14,7.5,21,1.17,6,12,1.17,6.5,19,H
Stoke,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.91,3.4,4.2,2,3.3,3.3,1.91,3.4,4,D
Sunderland,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.4,3.25,3,2.2,3.3,2.88,2.5,3.1,2.9,D
WestBrom,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,4.5,1.44,7.5,3.6,1.44,7,4.33,1.44,D
Arsenal,Wolves,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.22,6,15,1.22,5.5,10,1.22,6,12,D
Norwich,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,3.6,1.8,4.33,3.6,1.8,4.33,3.6,1.8,A
Swansea,QPR,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.4,3.8,2.1,3.3,3.5,2.05,3.25,3.75,D
Liverpool,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.53,4,6.5,1.57,3.8,6,1.53,4,6,H
Arsenal,QPR,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,5.5,13,1.25,6,11,1.29,5,12,H
Bolton,Wolves,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.2,3.25,3.4,2.1,3.25,3.5,2.3,3.2,3.2,D
Chelsea,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.29,5,13,1.28,5,11,1.3,5,11,A
ManUnited,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.13,8,26,1.14,7.5,17,1.14,7,21,A
Norwich,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.6,3.25,2.75,2.5,3.4,2.7,2.5,3.4,2.7,D
Stoke,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.67,3.6,5.5,1.66,3.75,5,1.73,3.5,5,D
Swansea,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.5,3.6,1.67,5.5,3.5,1.66,5.5,3.5,1.7,D
Sunderland,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.5,4,1.53,6.5,3.75,1.53,6,3.75,1.57,H
WestBrom,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.6,3.25,2.75,2.4,3.4,2.8,2.62,3.2,2.7,A
AstonVilla,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.4,4.75,1.8,3.5,4.5,1.8,3.2,4,A
Blackburn,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.25,2.88,2.37,3.25,3,2.45,3.2,2.5,A
Fulham,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,3.5,1.91,4.33,3.5,1.83,3.6,3.3,1.85,H
QPR,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.4,3.5,2.1,3.3,3.5,2,3.2,3.25,A
Wolves,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,4,1.57,6,3.6,1.6,5,3.75,1.53,A
ManCity,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.91,3.4,4.2,1.85,3.3,4.5,1.8,3.5,4.5,H
Tottenham,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.33,5,10,1.36,4.5,9,1.36,4.8,8.5,H
Wigan,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.63,3.25,2.75,2.6,3.25,2.7,2.62,3.1,2.75,A
Everton,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.5,4,7,1.53,4,6.5,1.53,3.75,7,A
Newcastle,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3.6,1.73,5,3.75,1.66,5,3.5,1.73,H
Tottenham,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.53,3.8,7,1.53,3.8,6.5,1.5,3.75,5.5,H
AstonVilla,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.4,3.25,3,2.4,3.25,2.88,2.5,3.1,2.9,D
Blackburn,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3.3,2.38,2.8,3.25,2.5,2.8,3.2,2.5,H
Chelsea,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.4,4.5,8.5,1.4,4.5,8,1.44,4,8,H
Liverpool,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.4,4.33,9,1.44,4,8,1.44,4,8,D
ManUnited,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.14,8,17,1.17,6.5,17,1.17,6.5,19,H
Tottenham,Wolves,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,5.5,13,1.25,5.5,12,1.3,5,11,D
WestBrom,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.4,3.8,2,3.3,3.75,2.1,3.2,3.6,A
Newcastle,QPR,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.73,3.6,5,1.73,3.5,5,1.83,3.2,4.8,H
Swansea,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.75,3.5,1.8,5,3.6,1.7,4.5,3.5,1.8,H
Wigan,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,4.33,1.4,9,4.5,1.36,9.5,3.75,1.44,A
Bolton,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,3.75,1.62,5.5,3.5,1.67,6,3.4,1.67,H
Everton,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.53,4,6.5,1.62,3.5,6,1.57,3.5,7,D
Fulham,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.4,3.8,2.05,3.3,3.6,2.05,3.3,3.6,H
Norwich,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.5,4,1.62,6,3.6,1.6,5.5,3.75,1.62,D
QPR,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.4,3.8,1.95,3.3,4,2.1,3.2,3.6,H
Stoke,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.91,3.4,4.2,1.83,3.4,4.33,2,3.3,3.8,A
Sunderland,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.91,3.4,4.2,1.83,3.4,4.33,1.91,3.2,4.33,H
Wolves,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.25,2.88,2.5,3.2,2.75,2.62,3.2,2.7,A
Arsenal,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.8,3.4,2.5,2.88,3.1,2.62,2.9,2.9,2.62,A
ManCity,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.91,3.6,4,1.91,3.25,4.2,1.91,3.2,4.33,H
Everton,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.33,3.5,1.85,4.5,3.3,1.85,4.5,3.3,1.85,H
ManUnited,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.33,5,10,1.3,5,11,1.3,5,10,H
Swansea,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,3.25,2,4.2,3.3,1.91,3.75,3.3,2,D
Tottenham,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.22,6,15,1.25,6,12,1.2,6,15,H
Wolves,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3.8,1.7,5,3.5,1.73,4.8,3.75,1.7,A
AstonVilla,QPR,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,3.5,4.75,1.85,3.3,4.5,1.85,3.3,4.5,D
Blackburn,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.63,3.3,2.7,2.62,3.25,2.62,2.62,3.2,2.7,A
Bolton,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3.75,1.7,5,3.5,1.73,5,3.5,1.73,D
Fulham,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.91,3.25,4.33,1.91,3.3,4.2,D
Sunderland,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.91,3.5,4.2,1.85,3.3,4.5,1.85,3.3,4.5,H
Arsenal,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.29,5.5,11,1.29,5.5,10,1.29,4.5,8,H
ManCity,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.3,5.5,10,1.25,5.5,12,1.29,4.5,8,H
Norwich,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.5,3.75,2.05,3.3,3.6,1.95,3.2,3.3,H
QPR,Wolves,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.91,3.6,4,1.91,3.4,4,1.91,3.2,3.5,A
Stoke,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.25,3.25,3.3,2.2,3.3,3.2,2.05,3.1,3.25,A
WestBrom,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.3,3.6,2.05,3.3,3.6,2.1,3.2,3,A
Wigan,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.5,3.4,2.1,3.5,3.3,2.1,3.1,3.1,2.1,D
Chelsea,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.3,2.88,2.5,3.1,2.75,2.2,3.1,2.88,D
Newcastle,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.4,3.8,2,3.3,3.75,2,3.2,3.2,H
Liverpool,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.4,3.8,2.15,3.3,3.4,2.1,3.2,3,D
Blackburn,QPR,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.38,3.3,3,2.2,3.2,3.2,2.38,3.4,2.9,H
Bolton,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.5,3.75,2,3.25,3.6,2.05,3.6,3.4,A
Everton,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.25,3.3,2.25,3.4,3.2,2.1,3.1,3.3,2.3,H
Fulham,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.91,3.5,4,2,3.2,3.6,2,3.4,3.8,H
ManUnited,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.85,3.6,4.33,1.83,3.3,4.2,1.91,3.5,4,H
Sunderland,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.5,3.4,2.1,3.5,3.3,2,3.6,3.4,2.05,A
Swansea,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.91,3.3,3.75,1.83,3.6,4.2,A
Tottenham,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.44,4.33,7.5,1.5,3.6,7,1.5,4.2,6.5,H
AstonVilla,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.5,3.6,1.67,5.5,3.5,1.62,4.8,3.75,1.7,A
Wolves,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.25,2.88,2.25,3.2,3,2.5,3.3,2.8,A
Chelsea,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.29,5.5,11,1.3,5,10,1.3,5,10,H
ManCity,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.17,7,17,1.17,6.5,15,1.17,7.5,15,H
Newcastle,Wolves,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.57,4,6,1.57,3.75,6,1.6,3.75,6,D
QPR,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.63,3.25,2.75,2.5,3.3,2.75,2.7,3.2,2.62,A
WestBrom,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.4,3.25,3,2.4,3.3,2.75,2.4,3.25,2.9,H
Wigan,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.75,3.25,2.63,2.75,3.3,2.5,2.8,3,2.7,D
Arsenal,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.4,2.75,2.5,3.25,2.75,2.4,3.5,2.8,H
Norwich,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.5,4,1.53,6.5,3.8,1.53,6,4.2,1.53,A
Stoke,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.4,3.5,2.05,3.3,3.6,2.1,3.25,3.6,H
Blackburn,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.38,3.4,3,2.38,3.3,2.88,2.4,3.2,3,D
Liverpool,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.5,3.75,2.05,3.3,3.6,2.1,3.1,3.8,A
ManCity,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.13,8.5,21,1.14,7,21,1.14,7,21,H
QPR,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.1,3.25,2.38,3,3.2,2.38,3,3.2,2.4,D
Stoke,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.91,3.4,4,1.91,3.2,4.33,H
WestBrom,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.2,3.4,1.91,4,3.4,1.91,4,3.2,2,H
Wigan,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.25,2.88,2.3,3.3,3,2.5,3.1,2.9,A
Fulham,Wolves,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.57,3.75,6.5,1.57,3.6,6.5,1.67,3.4,6,H
Newcastle,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.4,3.5,2.1,3.25,3.5,2.2,3.1,3.5,D
Tottenham,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.88,3.4,2.4,2.8,3.25,2.5,3,3.2,2.4,A
AstonVilla,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.25,2.88,2.3,3.3,3,2.5,3.1,2.9,H
Bolton,QPR,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.25,2.88,2.3,3.25,3.1,2.38,3.2,3,H
Chelsea,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.4,4.5,8.5,1.4,4.33,8,1.36,4.5,9,H
Everton,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.88,3.25,2.5,2.75,3.3,2.5,2.75,3.2,2.6,H
Sunderland,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.8,3.4,2,3.75,3.3,2,4,3.2,2,H
Wolves,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.38,3.3,3,2.38,3.3,2.9,2.3,3.3,3.1,A
ManUnited,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.29,5.5,11,1.25,5.5,12,1.29,5.5,10,H
Norwich,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.6,4.33,1.83,3.5,4.33,1.83,3.5,4.33,D
Swansea,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,3.75,1.62,6,3.6,1.6,6,3.75,1.57,H
Arsenal,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.44,4.33,7.5,1.5,3.8,7,1.44,4.33,7,H
Liverpool,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.73,3.4,5.5,1.8,3.5,4.5,1.8,3.25,5,H
Fulham,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.83,3.3,4.5,1.91,3.2,4.5,A
Wigan,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.75,3.3,2.6,2.75,3.3,2.5,2.7,3.1,2.7,D
Newcastle,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,3.6,4.5,1.8,3.5,4.5,1.85,3.3,4.5,H
Wolves,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,5,1.33,9,5,1.33,9,4.5,1.36,A
Blackburn,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.4,3.4,2.88,2.5,3.3,2.75,2.4,3.3,2.9,H
Everton,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3.4,2.3,3,3.25,2.38,3,3.2,2.4,A
ManCity,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.91,3.6,4,1.83,3.5,4.33,1.91,3.4,4,H
QPR,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3.6,1.73,4.5,3.5,1.8,4.5,3.5,1.8,H
Tottenham,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.4,4.5,8.5,1.44,4,8,1.44,4,8,D
Arsenal,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.33,5,10,1.36,4.5,9,1.36,4.33,10,H
Bolton,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.4,3.4,2.9,2.38,3.25,3,2.5,3.2,2.8,H
Chelsea,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.6,4.33,1.91,3.5,4,1.91,3.3,4.33,D
Liverpool,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.29,5.5,11,1.29,5,11,1.33,4.5,11,A
Norwich,Wolves,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.73,3.75,4.75,1.73,3.6,4.8,1.8,3.3,5,H
Stoke,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,3.75,1.62,6,3.6,1.62,6,3.4,1.67,D
Sunderland,QPR,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.4,3.8,1.91,3.4,4,2.05,3.25,3.75,H
Swansea,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.2,3.25,3.4,2.2,3.25,3.4,2.1,3.2,3.6,A
WestBrom,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.4,3.1,2.38,3.25,3,2.4,3.1,3.1,A
ManUnited,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.22,6,15,1.22,6,13,1.25,5.5,12,H
AstonVilla,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,3.5,1.83,4,3.4,1.91,4.5,3.4,1.85,A
Everton,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.5,4.5,1.8,3.5,4.5,1.8,3.5,4.5,H
Fulham,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.7,3.75,5,1.73,3.5,5,1.73,3.75,4.5,H
ManCity,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.22,6.5,12,1.25,5.5,12,1.22,6,13,D
QPR,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.5,4.2,1.57,5.5,3.75,1.62,5.5,3.75,1.62,H
Wigan,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.63,3.25,2.75,2.7,3.3,2.7,2.62,3.1,2.75,H
Wolves,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.4,3.1,2.38,3.3,2.9,2.3,3.5,2.88,A
Newcastle,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.88,3.4,2.4,2.62,3.25,2.5,2.9,3.4,2.38,H
Tottenham,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.4,4.5,8.5,1.4,4,8,1.4,4.33,8.5,H
Blackburn,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,4.75,1.36,7.5,4.5,1.4,7.5,4.75,1.4,A
Swansea,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.4,3.4,2.88,2.4,3.3,2.88,2.4,3.2,3,A
Bolton,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.6,3.3,2.75,2.62,3.25,2.62,2.62,3.1,2.8,A
Chelsea,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,6,12,1.25,5.5,12,1.29,5,12,H
Liverpool,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.44,4.33,7.5,1.44,4,8,1.44,4.33,7,D
Norwich,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3.3,2.4,2.62,3.25,2.5,2.9,3.1,2.5,D
Stoke,Wolves,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.57,4,6,1.62,3.75,5.5,1.62,4,5,H
Sunderland,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.3,3.4,2.2,3.1,3.3,2.3,3.4,3.2,2.2,D
WestBrom,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.91,3.6,4,2,3.4,3.75,2,3.2,4,H
Arsenal,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.4,3.4,2.88,2.5,3.2,2.9,2.5,3,3,H
