% 1. Title: Premiership Data 2013 Season

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Burnley, Chelsea, Derby, Everton, Fulham, Hull, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Burnley, Chelsea, Derby, Everton, Fulham, Hull, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'class' { D,H,A }
@data
Sunderland,WestBrom,4,0,3,0,16,14,10,6,8,14,1,11,1,2,0,0,2,3.4,3.8,2.15,3.3,3.4,H
Tottenham,ManUnited,0,0,0,0,11,15,6,12,10,9,4,14,1,1,0,0,4.5,3.5,1.83,4.5,3.5,1.8,D
Wigan,Blackburn,3,0,2,0,10,11,5,4,9,14,6,9,1,1,0,0,2.1,3.3,3.6,2.05,3.3,3.6,H
Chelsea,WestHam,1,1,0,1,19,4,12,2,13,20,9,4,3,2,0,0,1.25,5.5,15,1.22,5.5,15,D
Portsmouth,Newcastle,0,3,0,0,18,10,6,5,15,5,8,5,4,1,0,0,2.05,3.2,3.4,2,3.3,3.8,A
Blackburn,Stoke,3,0,3,0,10,14,9,4,13,11,3,7,0,2,0,0,1.83,3.5,4.5,1.83,3.4,4.5,H
Bolton,Portsmouth,2,1,2,1,19,8,10,5,14,16,6,3,1,1,0,0,2.2,3.25,3.4,2.2,3.2,3.4,H
Fulham,Middlesbrough,3,0,1,0,19,12,13,5,12,7,6,4,0,2,0,0,2.2,3.25,3.5,2.2,3.2,3.4,H
Hull,Sunderland,1,4,1,1,14,15,8,6,20,10,6,6,3,1,1,0,2.1,3.25,3.75,2.1,3.2,3.6,A
WestHam,AstonVilla,0,1,0,0,17,10,13,4,7,10,7,6,2,1,0,0,3,3.4,2.37,3,3.25,2.38,A
Arsenal,Liverpool,1,1,1,1,6,10,3,6,14,17,2,1,3,3,1,0,2.4,3.25,3,2.38,3.1,3.1,D
Newcastle,Tottenham,2,1,1,1,7,11,4,6,9,7,4,7,3,2,0,0,2.37,3.4,3,2.5,3.3,2.8,H
WestBrom,ManCity,2,1,0,0,12,11,7,7,10,9,5,7,2,1,0,0,3.25,3.3,2.25,3.2,3.25,2.25,H
Everton,Chelsea,0,0,0,0,10,6,8,2,16,12,6,5,0,3,0,1,5,3.6,1.73,5,3.6,1.7,D
AstonVilla,Arsenal,2,2,0,1,13,8,9,6,10,10,7,6,4,4,0,0,2.5,3.3,2.87,2.5,3.2,2.88,D
Chelsea,WestBrom,2,0,2,0,23,6,15,2,7,7,7,5,1,0,0,0,1.14,7.5,21,1.17,6.5,19,H
Liverpool,Bolton,3,0,1,0,18,4,8,2,7,12,16,3,1,3,0,0,1.33,4.5,12,1.36,4.2,11,H
ManCity,Hull,5,1,4,0,23,15,16,11,15,14,8,10,0,4,0,0,1.8,3.6,4.5,1.8,3.4,4.6,H
Middlesbrough,Everton,0,1,0,0,7,11,5,6,28,14,5,8,5,1,0,0,2.5,3.3,2.87,2.6,3.2,2.75,A
Portsmouth,WestHam,1,4,1,1,21,16,14,9,14,9,9,5,1,3,0,0,2.2,3.25,3.4,2.25,3.2,3.3,A
Stoke,ManUnited,0,1,0,0,6,17,3,10,13,7,6,9,4,2,1,0,12,5,1.3,11,4.5,1.33,A
Sunderland,Blackburn,0,0,0,0,13,7,8,3,5,11,5,2,0,3,0,0,2.25,3.25,3.3,2.3,3.2,3.2,D
Tottenham,Fulham,0,0,0,0,14,10,7,7,7,11,4,2,0,1,0,0,1.72,3.6,5,1.8,3.4,4.6,D
Wigan,Newcastle,2,1,1,0,11,5,5,3,14,11,7,4,2,3,0,1,2.25,3.3,3.25,2.2,3.3,3.3,H
Arsenal,Portsmouth,1,0,0,0,11,4,7,3,9,9,11,2,0,1,0,0,1.4,4.5,10,1.4,4.33,8.5,H
Blackburn,ManCity,2,2,1,0,11,13,6,3,14,9,4,3,2,1,0,0,2.62,3.3,2.87,2.5,3.3,2.75,D
Bolton,Wigan,0,1,0,1,14,10,8,7,14,13,8,7,2,3,0,0,2.3,3.25,3.4,2.25,3.25,3.2,A
Everton,Sunderland,3,0,2,0,10,8,6,5,6,10,8,2,1,4,0,0,1.8,3.6,5,1.8,3.5,4.5,H
Fulham,Chelsea,2,2,1,0,5,19,2,14,9,8,1,7,1,2,0,0,6.5,3.75,1.61,6.5,3.6,1.57,D
Newcastle,Liverpool,1,5,1,2,10,17,7,12,7,11,4,9,2,1,0,0,5,3.6,1.8,4.5,3.75,1.73,A
WestBrom,Tottenham,2,0,0,0,17,4,11,3,13,12,8,4,3,2,0,1,3.5,3.4,2.2,3.2,3.4,2.2,H
WestHam,Stoke,2,1,0,1,15,8,7,5,10,13,8,4,3,3,0,1,1.72,3.6,5.5,1.8,3.5,4.5,H
ManUnited,Middlesbrough,1,0,0,0,28,7,13,2,10,17,8,4,2,0,0,0,1.2,6.5,19,1.2,6,15,H
Hull,AstonVilla,0,1,0,0,8,7,3,3,11,8,9,5,1,2,0,0,4.33,3.6,1.91,4,3.3,1.95,A
Arsenal,Bolton,1,0,0,0,14,2,9,2,13,16,5,0,2,2,0,0,1.36,4.33,11,1.36,4.33,10,H
AstonVilla,WestBrom,2,1,2,0,21,9,13,6,12,17,10,7,1,1,0,0,1.4,4.33,9,1.4,4.2,9,H
Everton,Hull,2,0,2,0,8,5,5,0,14,26,5,3,2,5,0,0,1.62,3.75,6,1.62,3.6,6,H
Middlesbrough,Sunderland,1,1,1,0,9,10,3,5,11,13,2,7,0,4,0,0,2.25,3.2,3.4,2.15,3.2,3.5,D
Newcastle,WestHam,2,2,1,1,21,12,12,11,10,18,8,3,1,0,0,0,2.2,3.3,3.4,2.15,3.2,3.5,D
Stoke,Liverpool,0,0,0,0,5,7,0,3,10,10,4,5,2,2,0,0,10,4.5,1.36,9.5,4.5,1.36,D
ManUnited,Chelsea,3,0,1,0,14,10,11,6,14,14,6,3,3,5,0,0,2.2,3.2,3.5,2.2,3.1,3.5,H
Wigan,Tottenham,1,0,0,0,13,6,5,3,13,13,8,3,3,3,0,0,2.5,3.25,2.88,2.4,3.3,2.9,H
ManUnited,Wigan,1,0,1,0,9,13,6,3,9,9,4,6,0,3,0,0,1.2,6,15,1.22,4.8,10,H
Blackburn,Newcastle,3,0,0,0,9,10,4,3,13,10,2,5,2,3,0,1,2,3.4,3.8,2.1,3.2,3.6,H
Bolton,ManUnited,0,1,0,0,7,16,2,13,8,5,1,8,1,1,0,0,8,3.8,1.5,8.5,4,1.44,A
Chelsea,Stoke,2,1,0,0,37,4,22,1,6,16,10,4,0,3,0,0,1.2,6.5,15,1.2,6,15,H
Hull,Arsenal,1,3,0,1,4,13,3,9,11,19,4,4,1,1,0,0,5.5,4,1.62,5.5,3.8,1.62,A
ManCity,Wigan,1,0,0,0,10,15,3,6,12,16,2,11,1,4,1,0,2,3.4,3.75,1.95,3.3,4,H
Sunderland,AstonVilla,1,2,1,0,9,4,6,3,14,17,8,6,4,2,0,1,3.25,3.25,2.25,3.3,3.3,2.2,A
WestBrom,Middlesbrough,3,0,1,0,12,9,8,3,13,4,5,3,0,2,0,1,2.38,3.3,3,2.3,3.3,3.1,H
Tottenham,Portsmouth,1,1,0,0,26,11,15,4,6,10,8,4,0,2,0,0,1.73,3.6,5,1.7,3.5,5.25,D
WestHam,Fulham,3,1,1,1,11,9,7,5,13,17,3,3,1,3,0,0,2.1,3.3,3.6,2.1,3.2,3.6,H
Liverpool,Everton,1,1,0,0,9,7,5,6,19,15,4,4,0,2,0,0,1.62,3.75,6,1.62,3.4,6.5,D
Portsmouth,AstonVilla,0,1,0,1,17,9,8,2,9,10,17,5,2,2,1,0,3.25,3.4,2.3,3.1,3.3,2.3,A
Sunderland,Fulham,1,0,0,0,16,15,11,8,2,10,3,1,0,0,0,0,2.25,3.3,3.5,2.25,3.3,3.2,H
Tottenham,Stoke,3,1,3,0,22,6,14,3,19,21,7,4,2,3,0,0,1.61,3.8,6.5,1.6,3.6,6,H
WestBrom,ManUnited,0,5,0,2,10,17,4,10,11,7,5,4,5,2,1,0,10,5,1.36,11,4.5,1.33,A
Blackburn,Bolton,2,2,0,2,15,9,12,5,12,14,6,4,3,4,0,0,2,3.25,4.5,1.91,3.3,4.2,D
Chelsea,Middlesbrough,2,0,0,0,23,7,12,5,6,20,8,3,0,2,0,0,1.25,6,15,1.2,6,15,H
Everton,Arsenal,1,1,0,0,7,7,3,4,9,11,7,6,2,2,0,0,3,3.3,2.5,3,3.25,2.38,D
ManCity,Newcastle,2,1,1,0,14,2,7,1,8,11,7,0,1,2,0,0,1.75,3.75,5,1.73,3.5,5,H
WestHam,Hull,2,0,1,0,25,15,13,12,11,15,11,5,0,1,0,0,1.83,3.6,4.75,1.73,3.6,4.8,H
Wigan,Liverpool,1,1,0,1,3,10,1,5,12,17,2,2,1,0,0,0,5,3.5,1.83,4.8,3.5,1.75,D
Arsenal,WestHam,0,0,0,0,15,2,8,2,12,12,13,3,2,2,0,0,1.5,4.2,7,1.4,4.33,8,D
AstonVilla,Wigan,0,0,0,0,16,9,11,4,13,10,6,2,1,1,0,0,1.61,3.7,6,1.62,3.6,6,D
Bolton,Tottenham,3,2,1,0,13,13,7,10,11,14,2,8,0,1,0,0,2.75,3.3,2.62,2.62,3.25,2.62,H
Fulham,Portsmouth,3,1,1,0,6,12,6,6,9,8,5,8,0,1,0,0,2,3.3,4,1.95,3.3,4,H
Hull,WestBrom,2,2,1,0,16,13,12,7,13,12,8,6,2,4,0,0,2.2,3.2,3.5,2.15,3.25,3.4,D
ManUnited,Everton,1,0,1,0,17,7,10,4,11,14,6,2,0,0,0,0,1.36,4.5,10,1.36,4.5,9,H
Middlesbrough,Blackburn,0,0,0,0,7,15,4,10,9,16,3,9,0,4,0,0,2.5,3.3,2.87,2.4,3.3,2.9,D
Stoke,ManCity,1,0,1,0,7,17,4,7,9,9,7,6,1,1,1,0,3.25,3.3,2.25,3.2,3.3,2.25,H
Liverpool,Chelsea,2,0,0,0,21,4,15,1,20,15,12,1,4,3,0,1,2.5,3.1,3.1,2.4,3.1,3.1,H
Newcastle,Sunderland,1,1,0,1,15,16,10,9,13,19,4,3,2,4,0,0,2.6,3.2,2.8,2.38,3.25,3,D
Blackburn,AstonVilla,0,2,0,1,17,15,8,8,11,9,4,13,2,0,0,0,2.87,3.3,2.5,2.8,3.3,2.5,A
Chelsea,Hull,0,0,0,0,13,12,6,4,11,16,13,3,1,2,0,0,1.2,6,19,1.2,6,15,D
Everton,Bolton,3,0,1,0,20,7,11,4,7,17,8,4,1,1,0,0,1.72,3.4,5.5,1.7,3.5,5.25,H
ManCity,Middlesbrough,1,0,0,0,20,7,12,4,6,10,13,3,0,1,0,0,1.61,3.75,6,1.62,3.8,5.5,H
Portsmouth,Liverpool,2,3,0,0,9,14,7,9,10,9,2,4,1,0,0,0,5,3.3,1.8,5,3.6,1.7,A
Sunderland,Stoke,2,0,0,0,12,5,6,1,7,9,3,3,2,1,0,1,1.83,3.5,4.5,1.8,3.5,4.5,H
WestBrom,Newcastle,2,3,1,3,13,10,7,7,7,11,3,4,2,2,0,0,2.25,3.3,3.25,2.1,3.4,3.4,A
Wigan,Fulham,0,0,0,0,10,8,3,2,9,12,4,8,1,2,0,0,2,3.4,3.8,1.95,3.3,4,D
Tottenham,Arsenal,0,0,0,0,16,4,6,1,14,14,6,4,1,2,0,1,3,3.3,2.4,3,3.25,2.38,D
WestHam,ManUnited,0,1,0,0,9,11,5,6,14,8,5,11,1,1,0,0,6.5,3.75,1.57,6.5,3.6,1.57,A
Portsmouth,ManCity,2,0,0,0,15,10,9,7,12,8,8,2,1,3,0,0,2.87,3.25,2.5,2.9,3.3,2.4,H
ManUnited,Fulham,3,0,2,0,17,5,9,0,7,13,11,2,1,1,0,0,1.25,5.5,13,1.17,5,15,H
Arsenal,Sunderland,0,0,0,0,16,3,9,2,6,12,8,3,2,2,0,0,1.4,4.33,9,1.4,4.2,9,D
AstonVilla,Chelsea,0,1,0,1,12,18,5,12,9,12,6,11,1,3,0,0,3.3,3.3,2.25,3.3,3.3,2.2,A
Bolton,WestHam,2,1,2,0,12,17,8,12,18,14,4,13,0,2,0,0,2.3,3.3,3.1,2.4,3.2,3,H
ManUnited,Blackburn,2,1,1,1,15,12,7,7,7,19,4,7,2,2,0,0,1.25,5.5,13,1.25,5.5,12,H
Middlesbrough,Wigan,0,0,0,0,6,12,3,6,6,15,5,1,2,4,0,0,2.4,3.25,3,2.4,3.2,3,D
Stoke,Portsmouth,2,2,0,0,6,6,2,2,6,10,2,3,1,3,0,0,2.5,3.25,2.87,2.5,3.2,2.88,D
Fulham,WestBrom,2,0,0,0,19,8,9,5,11,10,12,4,0,1,0,0,1.8,3.5,4.75,1.83,3.4,4.5,H
Liverpool,ManCity,1,1,0,0,18,10,5,4,10,13,6,4,1,2,0,0,1.57,3.75,7,1.53,3.75,7,D
Newcastle,Everton,0,0,0,0,4,15,0,5,15,15,0,6,0,1,1,0,2.87,3.25,2.5,3,3.2,2.4,D
Hull,Tottenham,1,2,1,1,12,9,4,6,11,7,11,13,2,1,0,0,3,3.3,2.37,3.2,3.2,2.3,A
Arsenal,Fulham,0,0,0,0,16,12,8,3,6,14,11,6,0,0,0,0,1.4,4.33,9,1.4,4.2,9,D
Chelsea,Wigan,2,1,1,0,17,13,13,7,14,11,12,8,3,2,0,0,1.28,5,13,1.3,4.8,11,H
Everton,WestBrom,2,0,1,0,11,17,6,9,9,14,3,6,1,1,0,0,1.5,4,7.5,1.5,4,7,H
Middlesbrough,Liverpool,2,0,1,0,5,16,3,7,2,6,2,9,2,0,0,0,5.5,3.5,1.72,5.25,3.5,1.7,H
AstonVilla,Stoke,2,2,1,0,11,7,7,3,7,12,6,6,1,1,0,0,1.4,4,10,1.4,4.33,8.5,D
Bolton,Newcastle,1,0,0,0,10,19,6,11,14,9,1,10,2,3,0,0,2,3.3,4,2,3.3,3.8,H
Hull,Blackburn,1,2,0,2,9,8,5,6,14,19,6,4,2,3,1,1,2.87,3.25,2.5,2.88,3.2,2.5,A
WestHam,ManCity,1,0,0,0,13,9,9,2,14,18,4,7,2,2,0,0,2.5,3.25,2.87,2.4,3.3,2.9,H
Liverpool,Sunderland,2,0,0,0,22,5,12,2,9,6,6,2,1,1,0,0,1.4,4.33,9.5,1.44,4,8.5,H
Portsmouth,Chelsea,0,1,0,0,13,20,9,11,7,15,6,5,0,0,0,0,6.5,3.75,1.57,6.5,3.6,1.57,A
WestBrom,Arsenal,1,3,1,3,8,16,4,8,19,14,3,4,4,0,0,0,6.5,3.75,1.57,6,3.6,1.62,A
Blackburn,Everton,0,0,0,0,8,9,3,5,11,14,2,4,1,0,0,0,2.5,3.25,2.9,2.5,3.1,2.9,D
Fulham,Hull,0,1,0,0,17,10,9,3,11,14,13,5,3,1,0,0,1.66,3.6,5.75,1.73,3.4,5.25,A
ManCity,AstonVilla,2,0,1,0,15,7,7,5,7,11,6,5,1,2,0,0,2.5,3.3,2.87,2.5,3.2,2.88,H
Newcastle,ManUnited,1,2,1,1,9,11,6,9,10,10,3,10,2,2,0,0,7.5,4,1.5,7,4,1.5,A
Stoke,Bolton,2,0,1,0,11,12,6,9,16,14,7,6,2,1,0,0,2.5,3.25,2.9,2.62,3.1,2.8,H
Tottenham,Middlesbrough,4,0,3,0,12,15,7,6,7,6,4,8,0,1,0,0,1.83,3.5,4.5,1.8,3.4,4.6,H
Wigan,WestHam,0,1,0,1,20,8,8,4,9,11,8,1,2,5,1,1,2.2,3.3,3.4,2.2,3.2,3.4,A
Sunderland,Tottenham,1,1,1,0,8,13,3,8,17,9,4,1,3,2,0,0,2.87,3.3,2.5,2.7,3.2,2.62,D
Fulham,Blackburn,1,2,1,0,10,16,8,9,14,8,9,9,1,1,0,0,2.25,3.2,3.4,2.25,3.2,3.3,A
Arsenal,Blackburn,4,0,1,0,18,7,12,3,8,14,7,4,0,4,0,0,1.44,4.33,8,1.4,4.2,9,H
Bolton,Fulham,1,3,1,1,14,14,9,8,10,7,4,5,0,0,0,0,2.1,3.25,3.75,2.15,3.2,3.5,A
Everton,Stoke,3,1,2,0,17,10,13,5,7,12,4,9,0,1,0,0,1.5,4,7.5,1.44,4,8.5,H
Hull,Newcastle,1,1,1,1,9,9,2,3,18,13,3,3,3,3,0,0,2.62,3.25,2.75,2.6,3.2,2.75,D
ManUnited,Liverpool,1,4,1,2,14,9,9,6,14,15,10,3,2,3,1,0,1.91,3.3,4.5,1.91,3.2,4.33,A
Middlesbrough,Portsmouth,1,1,0,1,16,8,11,4,9,11,12,4,1,3,1,0,2.2,3.2,3.5,2.15,3.2,3.5,D
Sunderland,Wigan,1,2,1,2,7,9,3,5,8,11,6,2,0,1,0,0,2.2,3.2,3.5,2.2,3.2,3.4,A
AstonVilla,Tottenham,1,2,0,1,11,10,5,9,12,9,9,5,1,3,0,0,2,3.3,4,2.05,3.2,3.75,A
Chelsea,ManCity,1,0,1,0,18,6,6,3,7,8,4,3,0,2,0,0,1.4,4.5,9,1.4,4.2,9,H
WestHam,WestBrom,0,0,0,0,9,8,4,4,10,10,3,4,1,1,0,0,1.67,3.6,5.75,1.67,3.5,5.5,D
Blackburn,WestHam,1,1,0,1,15,6,11,2,14,9,6,1,2,1,0,0,1.9,3.4,4.33,2,3.3,3.8,D
Fulham,ManUnited,2,0,1,0,15,13,6,8,14,10,3,4,2,4,0,2,8,4.2,1.44,8,4,1.44,H
Newcastle,Arsenal,1,3,0,0,11,15,8,10,12,12,8,4,0,1,0,0,5,3.6,1.72,5.5,3.5,1.67,A
Portsmouth,Everton,2,1,1,1,16,5,11,2,19,8,7,4,2,1,0,0,2.75,3.2,2.62,2.62,3.3,2.62,H
Stoke,Middlesbrough,1,0,0,0,10,17,4,8,18,13,5,4,4,1,0,0,2.25,3.3,3.3,2.3,3.3,3.1,H
Tottenham,Chelsea,1,0,0,0,8,15,4,9,14,8,8,7,2,2,0,0,4.5,3.5,1.83,4.5,3.4,1.83,H
WestBrom,Bolton,1,1,0,0,11,14,4,11,10,12,8,4,2,1,0,0,2.4,3.3,3,2.3,3.3,3.1,D
Liverpool,AstonVilla,5,0,3,0,14,6,7,4,10,13,4,6,1,3,0,1,1.44,4.2,8,1.44,4,8,H
ManCity,Sunderland,1,0,0,0,18,6,10,5,16,12,7,7,3,6,0,1,1.66,3.6,5.5,1.62,3.6,6,H
Wigan,Hull,1,0,0,0,16,8,6,2,14,13,5,4,1,3,0,0,1.72,3.6,5,1.73,3.5,5,H
Arsenal,ManCity,2,0,1,0,17,9,9,4,11,9,7,2,1,3,0,0,1.53,3.75,7.5,1.44,4,8,H
Blackburn,Tottenham,2,1,0,1,11,9,6,3,13,9,4,7,1,1,0,1,2.62,3.25,2.75,2.6,3.3,2.62,H
Bolton,Middlesbrough,4,1,2,1,16,19,9,4,20,14,7,5,2,1,0,0,2.1,3.3,3.6,2.05,3.3,3.6,H
Fulham,Liverpool,0,1,0,0,3,19,1,10,8,10,3,6,2,2,0,0,6,3.75,1.61,6,3.75,1.57,A
Hull,Portsmouth,0,0,0,0,9,7,1,2,13,14,1,4,0,2,0,1,2.62,3.25,2.75,2.6,3.3,2.62,D
Newcastle,Chelsea,0,2,0,0,6,16,4,10,7,17,4,6,0,2,0,0,5,3.6,1.72,5.5,3.8,1.6,A
WestBrom,Stoke,0,2,0,1,12,9,9,6,10,10,6,3,2,1,0,0,2.2,3.25,3.4,2.05,3.3,3.6,A
WestHam,Sunderland,2,0,1,0,16,14,11,9,10,7,11,8,1,1,0,0,2.1,3.2,3.75,2.1,3.25,3.6,H
Everton,Wigan,4,0,1,0,14,14,10,8,17,11,1,4,0,3,0,0,1.72,3.4,5.5,1.73,3.5,5,H
ManUnited,AstonVilla,3,2,1,1,14,8,9,8,11,15,8,4,1,2,0,0,1.4,4.33,9,1.4,4.2,9,H
Chelsea,Bolton,4,3,1,0,20,14,9,6,11,17,8,4,0,0,0,0,1.25,5.5,15,1.3,4.33,15,H
Liverpool,Blackburn,4,0,2,0,22,7,12,5,6,13,7,2,2,1,0,0,1.33,4.75,11,1.36,4.2,11,H
Middlesbrough,Hull,3,1,2,1,15,12,9,6,15,16,3,3,3,3,0,0,2.1,3.3,3.75,2.1,3.25,3.6,H
Portsmouth,WestBrom,2,2,1,0,14,12,4,7,16,10,4,2,3,1,0,0,1.73,3.5,5.5,1.8,3.3,4.8,D
Stoke,Newcastle,1,1,1,0,17,8,6,2,14,11,8,4,4,2,0,0,2.5,3.25,2.88,2.4,3.3,2.9,D
Sunderland,ManUnited,1,2,0,1,12,18,7,8,6,3,5,4,1,2,0,0,7.5,4,1.5,7.5,3.8,1.5,A
Tottenham,WestHam,1,0,0,0,14,8,9,6,9,12,10,1,1,4,0,0,1.73,3.5,5.5,1.8,3.3,4.8,H
Wigan,Arsenal,1,4,1,0,11,15,5,8,15,16,6,5,3,3,0,0,5.25,3.5,1.73,5.5,3.4,1.7,A
AstonVilla,Everton,3,3,1,2,15,10,8,6,9,15,11,7,0,2,0,0,2.2,3.25,3.5,2.25,3.2,3.3,D
ManCity,Fulham,1,3,1,0,13,15,5,11,9,8,8,3,0,1,0,0,1.91,3.4,4.33,1.91,3.25,4.33,A
AstonVilla,WestHam,1,1,1,0,17,18,7,9,9,10,12,11,2,3,0,0,1.67,3.6,5.5,1.67,3.5,5.5,D
Middlesbrough,Fulham,0,0,0,0,18,11,14,6,10,14,9,1,3,1,0,0,2.25,3.25,3.3,2.15,3.3,3.4,D
Portsmouth,Bolton,1,0,0,0,20,5,10,1,11,14,6,5,2,4,0,0,2.1,3.3,3.6,2.05,3.2,3.8,H
Stoke,Blackburn,1,0,0,0,6,3,2,1,11,4,4,6,3,1,0,0,2.4,3.25,3,2.38,3.25,3,H
Sunderland,Hull,1,0,1,0,8,13,4,3,11,23,6,6,2,3,0,0,1.91,3.4,4.2,1.85,3.3,4.5,H
ManCity,WestBrom,4,2,2,1,18,26,11,17,18,14,3,9,1,2,0,0,1.57,3.8,6.5,1.67,3.5,5.5,H
Tottenham,Newcastle,1,0,1,0,22,8,18,3,13,15,4,7,1,2,0,0,1.67,3.6,5.5,1.67,3.5,5.5,H
Liverpool,Arsenal,4,4,0,1,22,8,15,4,10,12,12,0,0,1,0,0,1.72,3.6,5,1.8,3.4,4.6,D
Chelsea,Everton,0,0,0,0,18,14,6,5,9,10,4,6,0,1,0,0,1.44,4.2,8.5,1.44,4,8.5,D
ManUnited,Portsmouth,2,0,1,0,20,5,14,1,10,8,6,2,1,0,0,0,1.25,5.5,13,1.22,5.5,15,H
Bolton,AstonVilla,1,1,0,1,9,14,6,6,12,9,4,5,0,1,0,0,3.1,3.3,2.37,2.9,3.3,2.4,D
Everton,ManCity,1,2,0,1,12,16,4,10,12,14,5,3,1,3,0,0,1.83,3.5,4.5,1.83,3.4,4.5,A
Fulham,Stoke,1,0,1,0,10,9,7,2,8,11,5,7,1,2,0,0,1.75,3.5,5,1.8,3.3,4.8,H
Hull,Liverpool,1,3,0,1,7,21,5,8,15,14,3,8,3,1,1,0,10,4.5,1.36,9,4.5,1.36,A
ManUnited,Tottenham,5,2,0,2,21,6,14,4,14,10,6,2,3,3,0,0,1.44,4,9,1.4,4.33,8,H
WestBrom,Sunderland,3,0,1,0,15,9,9,5,9,14,6,3,0,1,0,0,2.5,3.3,2.87,2.38,3.25,3,H
WestHam,Chelsea,0,1,0,0,8,20,6,8,9,11,3,5,1,0,0,0,4.75,3.3,1.85,4.33,3.4,1.85,A
Arsenal,Middlesbrough,2,0,1,0,15,5,11,4,8,13,8,1,0,0,0,0,1.5,4.2,7.5,1.5,4,7,H
Blackburn,Wigan,2,0,1,0,14,17,8,8,11,11,3,9,0,0,0,0,1.9,3.4,4.2,1.95,3.4,3.8,H
Newcastle,Portsmouth,0,0,0,0,13,15,8,7,13,8,7,10,2,2,0,0,2,3.5,3.75,2,3.5,3.6,D
Chelsea,Fulham,3,1,2,1,13,8,5,3,6,7,5,4,0,1,0,0,1.53,3.8,7,1.44,4,8,H
ManCity,Blackburn,3,1,3,0,9,16,7,9,10,14,7,6,2,3,0,0,2,3.3,4,1.91,3.4,4,H
Middlesbrough,ManUnited,0,2,0,1,11,13,5,4,7,7,3,3,1,1,0,0,6.5,3.8,1.57,6.5,4.2,1.5,A
Portsmouth,Arsenal,0,3,0,2,12,15,4,9,9,10,5,11,3,1,1,0,3.2,3.3,2.3,3.6,3.3,2.05,A
Stoke,WestHam,0,1,0,1,13,7,7,3,8,9,7,0,3,2,0,0,2.37,3.25,3.1,2.4,3.3,2.88,A
Tottenham,WestBrom,1,0,1,0,16,10,9,7,6,7,9,7,1,1,0,0,1.5,4,7,1.5,4,6.5,H
Wigan,Bolton,0,0,0,0,16,10,7,2,14,10,9,6,2,3,0,0,2.1,3.25,3.75,2.15,3.2,3.5,D
Liverpool,Newcastle,3,0,2,0,25,3,11,3,6,8,7,1,0,2,0,1,1.25,5.5,13,1.29,5,11,H
Sunderland,Everton,0,2,0,0,8,10,3,8,15,12,9,3,3,4,0,0,2.5,3.25,2.9,2.5,3.2,2.8,A
AstonVilla,Hull,1,0,1,0,12,9,8,5,13,10,13,7,0,2,0,0,1.53,3.8,7,1.5,4,6.5,H
Blackburn,Portsmouth,2,0,1,0,8,7,6,4,20,12,4,3,2,1,0,0,2,3.25,4,2,3.2,4,H
Bolton,Sunderland,0,0,0,0,8,15,4,4,12,3,10,3,2,0,0,0,2.2,3.25,3.5,2.15,3.2,3.5,D
Everton,Tottenham,0,0,0,0,13,4,5,2,16,10,4,5,2,3,0,0,2.3,3.3,3.2,2.3,3.2,3.2,D
Fulham,AstonVilla,3,1,1,1,15,7,11,2,10,9,7,5,1,0,0,0,2.62,3.25,2.75,2.62,3.3,2.62,H
Hull,Stoke,1,2,0,1,14,10,5,2,12,15,5,3,0,1,0,0,2.1,3.3,3.6,2.1,3.2,3.6,A
WestBrom,Wigan,3,1,1,1,12,11,10,4,12,8,5,3,2,0,0,0,2.4,3.4,2.9,2.38,3.25,3,H
WestHam,Liverpool,0,3,0,2,8,16,3,9,10,17,2,4,3,2,0,0,6.5,3.8,1.57,6,4,1.53,A
Arsenal,Chelsea,1,4,0,2,15,16,7,8,19,12,6,2,1,0,0,0,2.6,3.25,2.8,2.62,3.2,2.7,A
